Zip Code,Official USPS city name,Official USPS State Code,Official State Name,Primary Official County Name,Official County Name
62701,Springfield,IL,Illinois,Sangamon,Sangamon
62801,Centralia,IL,Illinois,Marion,"Marion,Clinton,Washington,Jefferson"
62827,Crossville,IL,Illinois,White,White
62838,Farina,IL,Illinois,Fayette,"Fayette,Clay,Marion,Effingham"
62870,Odin,IL,Illinois,Marion,Marion
62880,Saint Peter,IL,Illinois,Fayette,Fayette
62901,Carbondale,IL,Illinois,Jackson,"Jackson,Williamson"
62907,Ava,IL,Illinois,Jackson,"Jackson,Randolph"
62960,Metropolis,IL,Illinois,Massac,"Massac,Pope"
62969,Olive Branch,IL,Illinois,Alexander,Alexander
62975,Pomona,IL,Illinois,Jackson,Jackson
62998,Wolf Lake,IL,Illinois,Union,Union
63040,Wildwood,MO,Missouri,St. Louis,St. Louis
63045,Earth City,MO,Missouri,St. Louis,St. Louis
63122,Saint Louis,MO,Missouri,St. Louis,St. Louis
63132,Saint Louis,MO,Missouri,St. Louis,St. Louis
63351,Jonesburg,MO,Missouri,Montgomery,"Montgomery,Warren"
63435,Canton,MO,Missouri,Lewis,"Lewis,Clark"
63626,Blackwell,MO,Missouri,Washington,"Washington,St. Francois"
63750,Gipsy,MO,Missouri,Bollinger,Bollinger
63902,Poplar Bluff,MO,Missouri,Butler,Butler
63942,Gatewood,MO,Missouri,Ripley,"Ripley,Oregon"
64001,Alma,MO,Missouri,Lafayette,Lafayette
64113,Kansas City,MO,Missouri,Jackson,Jackson
64481,Ridgeway,MO,Missouri,Harrison,Harrison
64493,Turney,MO,Missouri,Clinton,Clinton
64657,McFall,MO,Missouri,Gentry,"Gentry,Harrison,Daviess"
64673,Princeton,MO,Missouri,Mercer,Mercer
64686,Utica,MO,Missouri,Livingston,Livingston
64759,Lamar,MO,Missouri,Barton,"Barton,Dade"
64790,Walker,MO,Missouri,Vernon,Vernon
64850,Neosho,MO,Missouri,Newton,"Newton,McDonald"
65032,Eugene,MO,Missouri,Miller,"Miller,Cole"
65054,Loose Creek,MO,Missouri,Osage,Osage
65081,Tipton,MO,Missouri,Moniteau,"Moniteau,Morgan,Cooper"
65305,Whiteman Air Force Base,MO,Missouri,Johnson,Johnson
65355,Warsaw,MO,Missouri,Benton,"Benton,Hickory"
65486,Iberia,MO,Missouri,Miller,Miller
65583,Waynesville,MO,Missouri,Pulaski,Pulaski
65601,Aldrich,MO,Missouri,Polk,"Polk,Dade,Cedar"
65612,Bois D Arc,MO,Missouri,Greene,"Greene,Lawrence"
65635,Dadeville,MO,Missouri,Dade,"Dade,Cedar"
65653,Forsyth,MO,Missouri,Taney,"Taney,Christian"
65662,Grovespring,MO,Missouri,Wright,"Wright,Laclede"
65692,Koshkonong,MO,Missouri,Oregon,"Oregon,Howell"
65711,Mountain Grove,MO,Missouri,Wright,"Wright,Texas,Douglas"
65714,Nixa,MO,Missouri,Christian,"Christian,Stone"
65742,Rogersville,MO,Missouri,Webster,"Webster,Greene,Christian"
65769,Verona,MO,Missouri,Lawrence,"Lawrence,Barry"
66026,Fontana,KS,Kansas,Miami,"Miami,Linn"
66027,Fort Leavenworth,KS,Kansas,Leavenworth,Leavenworth
66054,McLouth,KS,Kansas,Jefferson,"Jefferson,Leavenworth"
66071,Paola,KS,Kansas,Miami,Miami
66218,Shawnee,KS,Kansas,Johnson,Johnson
66552,Whiting,KS,Kansas,Jackson,Jackson
66618,Topeka,KS,Kansas,Shawnee,Shawnee
66783,Yates Center,KS,Kansas,Woodson,Woodson
66946,Hollenberg,KS,Kansas,Washington,Washington
66951,Kensington,KS,Kansas,Smith,"Smith,Phillips"
66964,Republic,KS,Kansas,Republic,Republic
67005,Arkansas City,KS,Kansas,Cowley,Cowley
67132,Rosalia,KS,Kansas,Butler,Butler
67152,Wellington,KS,Kansas,Sumner,Sumner
67207,Wichita,KS,Kansas,Sedgwick,Sedgwick
67220,Wichita,KS,Kansas,Sedgwick,Sedgwick
67340,Dearing,KS,Kansas,Montgomery,Montgomery
67417,Aurora,KS,Kansas,Cloud,Cloud
67438,Durham,KS,Kansas,Marion,Marion
67470,New Cambria,KS,Kansas,Saline,"Saline,Ottawa"
67475,Ramona,KS,Kansas,Marion,"Marion,Dickinson"
67625,Bogue,KS,Kansas,Graham,Graham
67731,Bird City,KS,Kansas,Cheyenne,Cheyenne
67738,Grinnell,KS,Kansas,Gove,"Gove,Sheridan"
67952,Moscow,KS,Kansas,Stevens,"Stevens,Seward"
68034,Kennard,NE,Nebraska,Washington,Washington
68061,Tekamah,NE,Nebraska,Burt,Burt
68123,Bellevue,NE,Nebraska,Sarpy,Sarpy
68327,Chester,NE,Nebraska,Thayer,Thayer
68523,Lincoln,NE,Nebraska,Lancaster,Lancaster
68624,Bellwood,NE,Nebraska,Butler,Butler
68642,Humphrey,NE,Nebraska,Platte,"Platte,Madison"
68654,Polk,NE,Nebraska,Polk,"Polk,York,Hamilton"
68658,Rising City,NE,Nebraska,Butler,Butler
68713,Atkinson,NE,Nebraska,Holt,Holt
68759,Newport,NE,Nebraska,Rock,"Rock,Keya Paha"
68774,Saint Helena,NE,Nebraska,Cedar,Cedar
68810,Alda,NE,Nebraska,Hall,Hall
68816,Archer,NE,Nebraska,Merrick,Merrick
68837,Elyria,NE,Nebraska,Valley,Valley
68847,Kearney,NE,Nebraska,Buffalo,"Buffalo,Kearney"
68864,Palmer,NE,Nebraska,Merrick,"Merrick,Howard,Nance"
68882,Wolbach,NE,Nebraska,Greeley,"Greeley,Howard"
68920,Alma,NE,Nebraska,Harlan,Harlan
69030,Haigler,NE,Nebraska,Dundy,"Dundy,Chase"
69133,Dix,NE,Nebraska,Kimball,Kimball
69152,Mullen,NE,Nebraska,Hooker,"Hooker,Cherry"
69217,Long Pine,NE,Nebraska,Brown,"Brown,Rock"
70127,New Orleans,LA,Louisiana,Orleans,Orleans
70301,Thibodaux,LA,Louisiana,Lafourche,"Lafourche,Terrebonne,Assumption"
70394,Raceland,LA,Louisiana,Lafourche,Lafourche
70465,Tangipahoa,LA,Louisiana,Tangipahoa,Tangipahoa
70543,Iota,LA,Louisiana,Acadia,Acadia
70550,Lawtell,LA,Louisiana,St. Landry,St. Landry
70585,Turkey Creek,LA,Louisiana,Evangeline,Evangeline
70589,Washington,LA,Louisiana,St. Landry,St. Landry
70652,Longville,LA,Louisiana,Beauregard,Beauregard
70767,Port Allen,LA,Louisiana,West Baton Rouge,West Baton Rouge
70808,Baton Rouge,LA,Louisiana,East Baton Rouge,East Baton Rouge
70810,Baton Rouge,LA,Louisiana,East Baton Rouge,East Baton Rouge
71001,Arcadia,LA,Louisiana,Bienville,"Bienville,Lincoln,Claiborne"
71029,Gilliam,LA,Louisiana,Caddo,Caddo
71040,Homer,LA,Louisiana,Claiborne,Claiborne
71045,Jamestown,LA,Louisiana,Bienville,Bienville
71070,Saline,LA,Louisiana,Natchitoches,"Natchitoches,Bienville"
71232,Delhi,LA,Louisiana,Richland,"Richland,Franklin,Madison"
71261,Mer Rouge,LA,Louisiana,Morehouse,Morehouse
71323,Center Point,LA,Louisiana,Avoyelles,Avoyelles
71373,Vidalia,LA,Louisiana,Concordia,Concordia
71405,Ball,LA,Louisiana,Rapides,Rapides
71456,Natchez,LA,Louisiana,Natchitoches,Natchitoches
71480,Urania,LA,Louisiana,LaSalle,LaSalle
71666,Rohwer,AR,Arkansas,Desha,Desha
71701,Camden,AR,Arkansas,Ouachita,"Ouachita,Calhoun"
71720,Bearden,AR,Arkansas,Ouachita,"Ouachita,Dallas,Calhoun"
71834,Doddridge,AR,Arkansas,Miller,Miller
71901,Hot Springs National Park,AR,Arkansas,Garland,"Garland,Hot Spring"
71913,Hot Springs National Park,AR,Arkansas,Garland,"Garland,Hot Spring"
71961,Oden,AR,Arkansas,Montgomery,Montgomery
71968,Royal,AR,Arkansas,Garland,Garland
71998,Arkadelphia,AR,Arkansas,Clark,Clark
72019,Benton,AR,Arkansas,Saline,Saline
72031,Clinton,AR,Arkansas,Van Buren,"Van Buren,Stone,Conway"
72048,Ethel,AR,Arkansas,Arkansas,Arkansas
72120,Sherwood,AR,Arkansas,Pulaski,"Pulaski,Faulkner"
72129,Prattsville,AR,Arkansas,Grant,Grant
72206,Little Rock,AR,Arkansas,Pulaski,"Pulaski,Saline"
72396,Wynne,AR,Arkansas,Cross,"Cross,St. Francis"
72417,Brookland,AR,Arkansas,Craighead,Craighead
72434,Imboden,AR,Arkansas,Lawrence,"Lawrence,Randolph"
72512,Horseshoe Bend,AR,Arkansas,Izard,"Izard,Fulton"
72682,Valley Springs,AR,Arkansas,Marion,Marion
72686,Witts Springs,AR,Arkansas,Searcy,Searcy
72858,Pottsville,AR,Arkansas,Pope,Pope
72926,Boles,AR,Arkansas,Scott,Scott
72934,Chester,AR,Arkansas,Crawford,Crawford
73009,Binger,OK,Oklahoma,Caddo,Caddo
73096,Weatherford,OK,Oklahoma,Custer,"Custer,Washita"
73673,Willow,OK,Oklahoma,Greer,"Greer,Beckham"
73733,Douglas,OK,Oklahoma,Garfield,Garfield
73750,Kingfisher,OK,Oklahoma,Kingfisher,Kingfisher
73939,Goodwell,OK,Oklahoma,Texas,Texas
73951,Tyrone,OK,Oklahoma,Texas,Texas
74012,Broken Arrow,OK,Oklahoma,Tulsa,Tulsa
74022,Copan,OK,Oklahoma,Washington,"Washington,Osage"
74037,Jenks,OK,Oklahoma,Tulsa,Tulsa
74054,Osage,OK,Oklahoma,Osage,Osage
74082,Vera,OK,Oklahoma,Washington,Washington
74120,Tulsa,OK,Oklahoma,Tulsa,Tulsa
74126,Tulsa,OK,Oklahoma,Tulsa,"Tulsa,Osage"
74359,Oaks,OK,Oklahoma,Delaware,Delaware
74425,Canadian,OK,Oklahoma,Pittsburg,Pittsburg
74428,Council Hill,OK,Oklahoma,McIntosh,"McIntosh,Muskogee"
74436,Haskell,OK,Oklahoma,Muskogee,"Muskogee,Wagoner,Okmulgee"
74452,Peggs,OK,Oklahoma,Cherokee,"Cherokee,Mayes"
74632,Braman,OK,Oklahoma,Kay,Kay
74640,Hunter,OK,Oklahoma,Garfield,Garfield
74643,Lamont,OK,Oklahoma,Grant,Grant
74932,Cameron,OK,Oklahoma,Le Flore,Le Flore
74963,Watson,OK,Oklahoma,McCurtain,McCurtain
75058,Gunter,TX,Texas,Grayson,Grayson
75148,Malakoff,TX,Texas,Henderson,Henderson
75160,Terrell,TX,Texas,Kaufman,"Kaufman,Hunt,Rockwall"
75220,Dallas,TX,Texas,Dallas,Dallas
75254,Dallas,TX,Texas,Dallas,Dallas
75442,Farmersville,TX,Texas,Collin,"Collin,Hunt"
75605,Longview,TX,Texas,Gregg,"Gregg,Harrison,Upshur"
75932,Burkeville,TX,Texas,Newton,Newton
75972,San Augustine,TX,Texas,San Augustine,"San Augustine,Sabine,Shelby"
76002,Arlington,TX,Texas,Tarrant,Tarrant
76039,Euless,TX,Texas,Tarrant,Tarrant
76058,Joshua,TX,Texas,Johnson,Johnson
76077,Rainbow,TX,Texas,Somervell,Somervell
76134,Fort Worth,TX,Texas,Tarrant,Tarrant
76207,Denton,TX,Texas,Denton,Denton
76227,Aubrey,TX,Texas,Denton,Denton
76228,Bellevue,TX,Texas,Clay,"Clay,Montague"
76377,Petrolia,TX,Texas,Clay,Clay
76424,Breckenridge,TX,Texas,Stephens,"Stephens,Young"
76519,Burlington,TX,Texas,Bell,"Bell,Milam,Falls"
76523,Davilla,TX,Texas,Milam,Milam
76527,Florence,TX,Texas,Williamson,"Williamson,Burnet,Bell"
76628,Brandon,TX,Texas,Hill,Hill
76635,Coolidge,TX,Texas,Limestone,Limestone
76837,Eden,TX,Texas,Concho,Concho
76932,Big Lake,TX,Texas,Reagan,"Reagan,Crockett"
76934,Carlsbad,TX,Texas,Tom Green,Tom Green
77008,Houston,TX,Texas,Harris,Harris
77065,Houston,TX,Texas,Harris,Harris
77087,Houston,TX,Texas,Harris,Harris
77303,Conroe,TX,Texas,Montgomery,Montgomery
77454,Lissie,TX,Texas,Wharton,Wharton
77612,Buna,TX,Texas,Jasper,"Jasper,Newton"
77617,Gilchrist,TX,Texas,Galveston,Galveston
77629,Nome,TX,Texas,Jefferson,Jefferson
77651,Port Neches,TX,Texas,Jefferson,Jefferson
77954,Cuero,TX,Texas,DeWitt,"DeWitt,Gonzales"
77960,Fannin,TX,Texas,Goliad,Goliad
77977,Placedo,TX,Texas,Victoria,Victoria
78013,Comfort,TX,Texas,Kendall,"Kendall,Kerr"
78029,Kerrville,TX,Texas,Kerr,Kerr
78075,Whitsett,TX,Texas,Live Oak,"Live Oak,McMullen"
78076,Zapata,TX,Texas,Zapata,Zapata
78118,Karnes City,TX,Texas,Karnes,"Karnes,Live Oak"
78122,Leesville,TX,Texas,Gonzales,Gonzales
78162,Tuleta,TX,Texas,Bee,Bee
78213,San Antonio,TX,Texas,Bexar,Bexar
78226,San Antonio,TX,Texas,Bexar,Bexar
78235,San Antonio,TX,Texas,Bexar,Bexar
78239,San Antonio,TX,Texas,Bexar,Bexar
78353,Encino,TX,Texas,Brooks,Brooks
78357,Freer,TX,Texas,Duval,Duval
78375,Premont,TX,Texas,Jim Wells,Jim Wells
78548,Grulla,TX,Texas,Starr,Starr
78557,Hidalgo,TX,Texas,Hidalgo,Hidalgo
78588,San Isidro,TX,Texas,Starr,Starr
78629,Gonzales,TX,Texas,Gonzales,"Gonzales,DeWitt"
78669,Spicewood,TX,Texas,Travis,"Travis,Burnet,Blanco"
78681,Round Rock,TX,Texas,Williamson,Williamson
78828,Barksdale,TX,Texas,Edwards,"Edwards,Real"
78838,Concan,TX,Texas,Uvalde,Uvalde
79059,Miami,TX,Texas,Roberts,"Roberts,Gray"
79259,Tell,TX,Texas,Childress,"Childress,Hall"
79311,Abernathy,TX,Texas,Hale,"Hale,Lubbock"
79314,Bledsoe,TX,Texas,Cochran,Cochran
79316,Brownfield,TX,Texas,Terry,Terry
79322,Crosbyton,TX,Texas,Crosby,Crosby
79359,Seagraves,TX,Texas,Gaines,"Gaines,Terry,Yoakum"
79404,Lubbock,TX,Texas,Lubbock,Lubbock
79416,Lubbock,TX,Texas,Lubbock,Lubbock
79536,Merkel,TX,Texas,Taylor,"Taylor,Jones,Nolan"
79544,Rochester,TX,Texas,Haskell,Haskell
79549,Snyder,TX,Texas,Scurry,"Scurry,Kent"
79756,Monahans,TX,Texas,Ward,"Ward,Crane,Winkler"
79928,El Paso,TX,Texas,El Paso,El Paso
80455,Jamestown,CO,Colorado,Boulder,Boulder
80512,Bellvue,CO,Colorado,Larimer,Larimer
80736,Iliff,CO,Colorado,Logan,Logan
80743,Otis,CO,Colorado,Washington,Washington
80801,Anton,CO,Colorado,Washington,Washington
80939,Colorado Springs,CO,Colorado,El Paso,El Paso
81008,Pueblo,CO,Colorado,Pueblo,"Pueblo,El Paso"
81076,Sugar City,CO,Colorado,Crowley,Crowley
81236,Nathrop,CO,Colorado,Chaffee,Chaffee
81425,Olathe,CO,Colorado,Montrose,Montrose
82063,Jelm,WY,Wyoming,Albany,"Albany,Larimer"
82711,Alva,WY,Wyoming,Crook,Crook
82922,Bondurant,WY,Wyoming,Sublette,Sublette
82943,Reliance,WY,Wyoming,Sweetwater,Sweetwater
83116,Diamondville,WY,Wyoming,Lincoln,Lincoln
83121,Frontier,WY,Wyoming,Lincoln,Lincoln
83201,Pocatello,ID,Idaho,Bannock,Bannock
83221,Blackfoot,ID,Idaho,Bingham,Bingham
83233,Dingle,ID,Idaho,Bear Lake,Bear Lake
83235,Ellis,ID,Idaho,Custer,"Custer,Lemhi"
83244,Howe,ID,Idaho,Butte,Butte
83327,Fairfield,ID,Idaho,Camas,Camas
83344,Murtaugh,ID,Idaho,Twin Falls,"Twin Falls,Cassia"
83431,Lewisville,ID,Idaho,Jefferson,Jefferson
83455,Victor,ID,Idaho,Teton,Teton
83462,Carmen,ID,Idaho,Lemhi,Lemhi
83467,Salmon,ID,Idaho,Lemhi,Lemhi
83806,Bovill,ID,Idaho,Latah,Latah
83841,Laclede,ID,Idaho,Bonner,Bonner
83860,Sagle,ID,Idaho,Bonner,Bonner
83873,Wallace,ID,Idaho,Shoshone,Shoshone
84015,Clearfield,UT,Utah,Davis,Davis
84039,Lapoint,UT,Utah,Uintah,Uintah
84074,Tooele,UT,Utah,Tooele,Tooele
84331,Portage,UT,Utah,Box Elder,Box Elder
84336,Snowville,UT,Utah,Box Elder,Box Elder
84664,Mapleton,UT,Utah,Utah,Utah
84665,Sterling,UT,Utah,Sanpete,Sanpete
85086,Phoenix,AZ,Arizona,Maricopa,Maricopa
85264,Fort Mcdowell,AZ,Arizona,Maricopa,Maricopa
85283,Tempe,AZ,Arizona,Maricopa,Maricopa
85346,Quartzsite,AZ,Arizona,La Paz,La Paz
85535,Eden,AZ,Arizona,Graham,Graham
85618,Mammoth,AZ,Arizona,Pinal,Pinal
85654,Rillito,AZ,Arizona,Pima,Pima
86314,Prescott Valley,AZ,Arizona,Yavapai,Yavapai
86503,Chinle,AZ,Arizona,Apache,Apache
86545,Rock Point,AZ,Arizona,Apache,Apache
87011,Claunch,NM,New Mexico,Lincoln,"Lincoln,Socorro"
87048,Corrales,NM,New Mexico,Sandoval,"Sandoval,Bernalillo"
87461,Sanostee,NM,New Mexico,San Juan,San Juan
87513,Arroyo Hondo,NM,New Mexico,Taos,Taos
87533,Espanola,NM,New Mexico,Rio Arriba,Rio Arriba
87554,Petaca,NM,New Mexico,Rio Arriba,Rio Arriba
87580,Valdez,NM,New Mexico,Taos,Taos
87583,Villanueva,NM,New Mexico,San Miguel,San Miguel
88011,Las Cruces,NM,New Mexico,Doña Ana,Doña Ana
88026,Santa Clara,NM,New Mexico,Grant,Grant
88030,Deming,NM,New Mexico,Luna,Luna
89086,North Las Vegas,NV,Nevada,Clark,Clark
89103,Las Vegas,NV,Nevada,Clark,Clark
89191,Nellis Afb,NV,Nevada,Clark,Clark
89430,Smith,NV,Nevada,Lyon,Lyon
89438,Valmy,NV,Nevada,Humboldt,Humboldt
89704,Washoe Valley,NV,Nevada,Washoe,Washoe
89825,Jackpot,NV,Nevada,Elko,Elko
90001,Los Angeles,CA,California,Los Angeles,Los Angeles
90038,Los Angeles,CA,California,Los Angeles,Los Angeles
90804,Long Beach,CA,California,Los Angeles,Los Angeles
91001,Altadena,CA,California,Los Angeles,Los Angeles
91340,San Fernando,CA,California,Los Angeles,Los Angeles
91803,Alhambra,CA,California,Los Angeles,Los Angeles
91942,La Mesa,CA,California,San Diego,San Diego
92054,Oceanside,CA,California,San Diego,San Diego
92070,Santa Ysabel,CA,California,San Diego,San Diego
92233,Calipatria,CA,California,Imperial,Imperial
92234,Cathedral City,CA,California,Riverside,Riverside
92267,Parker Dam,CA,California,San Bernardino,San Bernardino
92276,Thousand Palms,CA,California,Riverside,Riverside
92327,Daggett,CA,California,San Bernardino,San Bernardino
92333,Fawnskin,CA,California,San Bernardino,San Bernardino
92335,Fontana,CA,California,San Bernardino,San Bernardino
92356,Lucerne Valley,CA,California,San Bernardino,San Bernardino
92410,San Bernardino,CA,California,San Bernardino,San Bernardino
92806,Anaheim,CA,California,Orange,Orange
92808,Anaheim,CA,California,Orange,Orange
93223,Farmersville,CA,California,Tulare,Tulare
93270,Terra Bella,CA,California,Tulare,Tulare
93458,Santa Maria,CA,California,Santa Barbara,"Santa Barbara,San Luis Obispo"
93620,Dos Palos,CA,California,Merced,"Merced,Fresno"
93623,Fish Camp,CA,California,Mariposa,"Mariposa,Madera"
93638,Madera,CA,California,Madera,Madera
93644,Oakhurst,CA,California,Madera,Madera
93928,Jolon,CA,California,Monterey,Monterey
94074,San Gregorio,CA,California,San Mateo,San Mateo
94301,Palo Alto,CA,California,Santa Clara,Santa Clara
94510,Benicia,CA,California,Solano,Solano
94572,Rodeo,CA,California,Contra Costa,Contra Costa
95005,Ben Lomond,CA,California,Santa Cruz,Santa Cruz
95122,San Jose,CA,California,Santa Clara,Santa Clara
95138,San Jose,CA,California,Santa Clara,Santa Clara
95148,San Jose,CA,California,Santa Clara,Santa Clara
95225,Burson,CA,California,Calaveras,Calaveras
95304,Tracy,CA,California,San Joaquin,San Joaquin
95306,Catheys Valley,CA,California,Mariposa,Mariposa
95317,El Nido,CA,California,Merced,Merced
95318,El Portal,CA,California,Mariposa,Mariposa
95330,Lathrop,CA,California,San Joaquin,San Joaquin
95404,Santa Rosa,CA,California,Sonoma,Sonoma
95407,Santa Rosa,CA,California,Sonoma,Sonoma
95420,Caspar,CA,California,Mendocino,Mendocino
95430,Duncans Mills,CA,California,Sonoma,Sonoma
95467,Hidden Valley Lake,CA,California,Lake,Lake
95497,The Sea Ranch,CA,California,Sonoma,Sonoma
95525,Blue Lake,CA,California,Humboldt,Humboldt
95610,Citrus Heights,CA,California,Sacramento,Sacramento
95636,Grizzly Flats,CA,California,El Dorado,El Dorado
95637,Guinda,CA,California,Yolo,Yolo
95694,Winters,CA,California,Yolo,"Yolo,Solano"
95717,Gold Run,CA,California,Placer,Placer
95818,Sacramento,CA,California,Sacramento,Sacramento
95834,Sacramento,CA,California,Sacramento,Sacramento
95901,Marysville,CA,California,Yuba,"Yuba,Butte"
96161,Truckee,CA,California,Nevada,"Nevada,Placer"
96737,Ocean View,HI,Hawaii,Hawaii,Hawaii
96761,Lahaina,HI,Hawaii,Maui,Maui
97019,Corbett,OR,Oregon,Multnomah,"Multnomah,Clackamas"
97026,Gervais,OR,Oregon,Marion,Marion
97064,Vernonia,OR,Oregon,Columbia,"Columbia,Washington"
97119,Gaston,OR,Oregon,Washington,"Washington,Yamhill"
97123,Hillsboro,OR,Oregon,Washington,"Washington,Yamhill"
97125,Manning,OR,Oregon,Washington,Washington
97221,Portland,OR,Oregon,Multnomah,"Multnomah,Washington"
97383,Stayton,OR,Oregon,Marion,"Marion,Linn"
97458,Myrtle Point,OR,Oregon,Coos,Coos
97539,Shady Cove,OR,Oregon,Jackson,Jackson
97721,Princeton,OR,Oregon,Harney,Harney
97845,John Day,OR,Oregon,Grant,Grant
97914,Ontario,OR,Oregon,Malheur,Malheur
98068,Snoqualmie Pass,WA,Washington,Kittitas,"Kittitas,King"
98116,Seattle,WA,Washington,King,King
98335,Gig Harbor,WA,Washington,Pierce,Pierce
98444,Tacoma,WA,Washington,Pierce,Pierce
98563,Montesano,WA,Washington,Grays Harbor,Grays Harbor
98587,Taholah,WA,Washington,Grays Harbor,Grays Harbor
98612,Cathlamet,WA,Washington,Wahkiakum,Wahkiakum
99122,Davenport,WA,Washington,Lincoln,"Lincoln,Stevens"
99128,Farmington,WA,Washington,Whitman,"Whitman,Latah"
99348,Prescott,WA,Washington,Walla Walla,"Walla Walla,Columbia"
99589,Goodnews Bay,AK,Alaska,Bethel,Bethel
99606,Iliamna,AK,Alaska,Lake and Peninsula,Lake and Peninsula
99626,Lower Kalskag,AK,Alaska,Bethel,Bethel
99637,Toksook Bay,AK,Alaska,Bethel,Bethel
99783,Wales,AK,Alaska,Nome,Nome
622,Boqueron,PR,Puerto Rico,Cabo Rojo,Cabo Rojo
765,Vieques,PR,Puerto Rico,Vieques,Vieques
1199,Springfield,MA,Massachusetts,Hampden,Hampden
1235,Hinsdale,MA,Massachusetts,Berkshire,Berkshire
1244,Mill River,MA,Massachusetts,Berkshire,Berkshire
1255,Sandisfield,MA,Massachusetts,Berkshire,Berkshire
1420,Fitchburg,MA,Massachusetts,Worcester,Worcester
1468,Templeton,MA,Massachusetts,Worcester,Worcester
1510,Clinton,MA,Massachusetts,Worcester,Worcester
1606,Worcester,MA,Massachusetts,Worcester,Worcester
1745,Fayville,MA,Massachusetts,Worcester,Worcester
1749,Hudson,MA,Massachusetts,Middlesex,Middlesex
1824,Chelmsford,MA,Massachusetts,Middlesex,Middlesex
1886,Westford,MA,Massachusetts,Middlesex,Middlesex
2030,Dover,MA,Massachusetts,Norfolk,Norfolk
2110,Boston,MA,Massachusetts,Suffolk,Suffolk
2115,Boston,MA,Massachusetts,Suffolk,Suffolk
2119,Roxbury,MA,Massachusetts,Suffolk,Suffolk
2155,Medford,MA,Massachusetts,Middlesex,Middlesex
2359,Pembroke,MA,Massachusetts,Plymouth,Plymouth
2452,Waltham,MA,Massachusetts,Middlesex,Middlesex
2458,Newton,MA,Massachusetts,Middlesex,Middlesex
2631,Brewster,MA,Massachusetts,Barnstable,Barnstable
2648,Marstons Mills,MA,Massachusetts,Barnstable,Barnstable
2675,Yarmouth Port,MA,Massachusetts,Barnstable,Barnstable
3217,Ashland,NH,New Hampshire,Grafton,Grafton
3447,Fitzwilliam,NH,New Hampshire,Cheshire,Cheshire
3575,Bretton Woods,NH,New Hampshire,Coos,Coos
3812,Bartlett,NH,New Hampshire,Carroll,Carroll
3824,Durham,NH,New Hampshire,Strafford,Strafford
3861,Lee,NH,New Hampshire,Strafford,Strafford
4109,Portland,ME,Maine,Cumberland,Cumberland
4239,Jay,ME,Maine,Franklin,Franklin
4360,Vienna,ME,Maine,Kennebec,Kennebec
4363,Windsor,ME,Maine,Kennebec,Kennebec
4429,Holden,ME,Maine,Penobscot,"Penobscot,Hancock"
4474,Orrington,ME,Maine,Penobscot,Penobscot
4541,Chamberlain,ME,Maine,Lincoln,Lincoln
4562,Phippsburg,ME,Maine,Sagadahoc,Sagadahoc
4635,Frenchboro,ME,Maine,Hancock,Hancock
4774,Saint Francis,ME,Maine,Aroostook,Aroostook
4848,Islesboro,ME,Maine,Waldo,Waldo
4925,Caratunk,ME,Maine,Somerset,Somerset
4974,Searsport,ME,Maine,Waldo,Waldo
5083,West Fairlee,VT,Vermont,Orange,Orange
5143,Chester,VT,Vermont,Windsor,"Windsor,Windham"
5155,South Londonderry,VT,Vermont,Windham,"Windham,Bennington"
5450,Enosburg Falls,VT,Vermont,Franklin,Franklin
5465,Jericho,VT,Vermont,Chittenden,Chittenden
5482,Shelburne,VT,Vermont,Chittenden,Chittenden
5656,Johnson,VT,Vermont,Lamoille,Lamoille
5673,Waitsfield,VT,Vermont,Washington,Washington
5829,Derby,VT,Vermont,Orleans,Orleans
5832,East Burke,VT,Vermont,Caledonia,Caledonia
5841,Greensboro,VT,Vermont,Orleans,Orleans
5874,Westfield,VT,Vermont,Orleans,Orleans
6033,Glastonbury,CT,Connecticut,Hartford,Hartford
6057,New Hartford,CT,Connecticut,Litchfield,Litchfield
6106,Hartford,CT,Connecticut,Hartford,Hartford
6247,Hampton,CT,Connecticut,Windham,Windham
6248,Hebron,CT,Connecticut,Tolland,Tolland
6250,Mansfield Center,CT,Connecticut,Tolland,"Tolland,Windham"
6264,Scotland,CT,Connecticut,Windham,Windham
6282,Woodstock Valley,CT,Connecticut,Windham,Windham
6376,South Lyme,CT,Connecticut,New London,New London
6415,Colchester,CT,Connecticut,New London,"New London,Middlesex"
6418,Derby,CT,Connecticut,New Haven,New Haven
6470,Newtown,CT,Connecticut,Fairfield,Fairfield
6903,Stamford,CT,Connecticut,Fairfield,Fairfield
7020,Edgewater,NJ,New Jersey,Bergen,Bergen
7632,Englewood Cliffs,NJ,New Jersey,Bergen,Bergen
7738,Lincroft,NJ,New Jersey,Monmouth,Monmouth
7849,Lake Hopatcong,NJ,New Jersey,Morris,"Morris,Sussex"
7850,Landing,NJ,New Jersey,Morris,Morris
7874,Stanhope,NJ,New Jersey,Sussex,"Sussex,Warren"
7881,Wallpack Center,NJ,New Jersey,Sussex,Sussex
7930,Chester,NJ,New Jersey,Morris,Morris
7950,Morris Plains,NJ,New Jersey,Morris,Morris
8026,Gibbsboro,NJ,New Jersey,Camden,Camden
8055,Medford,NJ,New Jersey,Burlington,Burlington
8062,Mullica Hill,NJ,New Jersey,Gloucester,Gloucester
8069,Penns Grove,NJ,New Jersey,Salem,Salem
